,latitude,longitude,price,minimum_nights,number_of_reviews,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
10949,40.72815,-74.00084,190,4,4,0,0,0,1,0,0,1,0,0
10950,40.72831,-73.98481,125,1,2,0,0,0,1,0,0,0,1,0
10951,40.87126,-73.91722,125,2,20,164,0,0,1,0,0,1,0,0
10952,40.8037,-73.96803,374,1,31,188,0,0,1,0,0,1,0,0
10953,40.669990000000006,-73.94735,160,2,2,364,0,1,0,0,0,0,1,0
10954,40.79866,-73.94148,59,1,0,0,0,0,1,0,0,0,1,0
10955,40.70337,-73.93070999999999,70,2,171,183,0,1,0,0,0,1,0,0
10956,40.634009999999996,-73.93808,55,1,47,348,0,1,0,0,0,1,0,0
10957,40.78465,-73.94914,100,1,7,0,0,0,1,0,0,1,0,0
10958,40.763009999999994,-73.96734000000001,95,1,60,351,0,0,1,0,0,0,1,0
10959,40.72116,-73.99124,250,30,8,4,0,0,1,0,0,1,0,0
10960,40.67307,-73.97235,95,1,1,0,0,1,0,0,0,1,0,0
10961,40.7568,-73.88894,89,2,9,331,0,0,0,1,0,1,0,0
10962,40.74568,-73.98324000000001,285,7,8,302,0,0,1,0,0,1,0,0
10963,40.71924,-74.01165,127,2,2,0,0,0,1,0,0,0,1,0
10964,40.7139,-74.00621,150,1,0,0,0,0,1,0,0,1,0,0
10965,40.78385,-73.97466,225,30,1,0,0,0,1,0,0,1,0,0
10966,40.79893,-73.96769,150,4,1,0,0,0,1,0,0,1,0,0
10967,40.67968,-73.90764,50,1,2,0,0,1,0,0,0,0,1,0
10968,40.82497,-73.94595,60,1,1,363,0,0,1,0,0,0,1,0
10969,40.73983,-74.00102,275,7,6,0,0,0,1,0,0,1,0,0
10970,40.74088,-73.98285,65,1,8,0,0,0,1,0,0,0,0,1
10971,40.71032,-73.9517,80,1,215,232,0,1,0,0,0,0,1,0
10972,40.75763,-73.91389000000001,130,5,2,0,0,0,0,1,0,1,0,0
10973,40.74534,-73.95557,199,2,0,0,0,0,0,1,0,1,0,0
10974,40.67763,-73.95943,65,1,5,0,0,1,0,0,0,0,1,0
10975,40.70727,-73.94025,75,2,1,0,0,1,0,0,0,0,1,0
10976,40.68251,-73.91944000000001,200,1,52,359,0,1,0,0,0,1,0,0
10977,40.80773,-73.95976999999999,40,4,2,0,0,0,1,0,0,0,1,0
10978,40.82725,-73.9453,68,2,9,0,0,0,1,0,0,1,0,0
10979,40.68053,-74.00386999999999,130,3,15,356,0,1,0,0,0,1,0,0
10980,40.7786,-73.98554,135,3,79,20,0,0,1,0,0,0,1,0
10981,40.77875,-73.9875,165,5,25,70,0,0,1,0,0,1,0,0
10982,40.72767,-73.98451999999999,250,1,2,0,0,0,1,0,0,1,0,0
10983,40.765409999999996,-73.92009,52,1,1,363,0,0,0,1,0,0,0,1
10984,40.73798,-73.99963000000001,170,2,1,0,0,0,1,0,0,1,0,0
10985,40.69498,-73.94237,42,5,0,0,0,1,0,0,0,0,1,0
10986,40.70496,-73.93689,65,3,2,0,0,1,0,0,0,0,1,0
10987,40.64685,-74.01097,80,3,34,0,0,1,0,0,0,1,0,0
10988,40.77964,-73.95474,130,2,5,0,0,0,1,0,0,1,0,0
10989,40.76693,-73.95911,140,7,2,0,0,0,1,0,0,1,0,0
10990,40.73809,-73.98215,200,2,2,0,0,0,1,0,0,1,0,0
10991,40.695040000000006,-73.94807,55,1,14,0,0,1,0,0,0,0,1,0
10992,40.7012,-73.92681999999999,50,3,0,0,0,1,0,0,0,0,1,0
10993,40.77843,-73.95191,175,2,1,0,0,0,1,0,0,1,0,0
10994,40.763259999999995,-73.99141999999999,500,1,0,0,0,0,1,0,0,1,0,0
10995,40.718790000000006,-73.99586,99,2,4,18,0,0,1,0,0,1,0,0
10996,40.77532,-73.95132,650,2,0,0,0,0,1,0,0,1,0,0
10997,40.71297,-73.98561,200,1,4,0,0,0,1,0,0,1,0,0
10998,40.81646,-73.9369,180,1,0,0,0,0,1,0,0,1,0,0
10999,40.76404,-73.91174000000001,75,4,86,324,0,0,0,1,0,0,1,0
11000,40.71435,-73.98924,90,6,7,0,0,0,1,0,0,1,0,0
11001,40.74537,-73.88337,51,1,12,0,0,0,0,1,0,0,1,0
11002,40.70374,-73.93016,62,5,1,0,0,1,0,0,0,0,1,0
11003,40.63682,-73.9676,70,3,0,0,0,1,0,0,0,1,0,0
11004,40.69856,-73.93087,90,1,1,0,0,1,0,0,0,0,1,0
11005,40.70145,-73.93798000000001,45,3,1,0,0,1,0,0,0,0,1,0
11006,40.800959999999996,-73.96670999999999,109,1,7,0,0,0,1,0,0,0,1,0
11007,40.72612,-73.99043,100,3,98,0,0,0,1,0,0,0,1,0
11008,40.684259999999995,-73.91939,200,3,63,354,0,1,0,0,0,1,0,0
11009,40.7298,-73.9791,149,3,86,62,0,0,1,0,0,0,1,0
11010,40.67068,-73.76711,55,5,29,314,0,0,0,1,0,0,1,0
11011,40.72027,-73.98565,275,1,0,0,0,0,1,0,0,1,0,0
11012,40.64291,-73.97928,70,1,1,0,0,1,0,0,0,1,0,0
11013,40.6924,-73.96042,29,8,41,53,0,1,0,0,0,0,0,1
11014,40.694720000000004,-73.99856,195,5,94,26,0,1,0,0,0,1,0,0
11015,40.77799,-73.98205,220,1,2,0,0,0,1,0,0,1,0,0
11016,40.761520000000004,-73.92254,80,5,30,249,0,0,0,1,0,0,1,0
11017,40.764359999999996,-73.92628,110,1,5,0,0,0,0,1,0,0,1,0
11018,40.7696,-73.95275,70,3,31,345,0,0,1,0,0,0,1,0
11019,40.71342,-73.99045,90,2,47,28,0,0,1,0,0,0,1,0
11020,40.71369,-73.95523,130,10,2,0,0,1,0,0,0,1,0,0
11021,40.756009999999996,-73.98909,2000,1,3,0,0,0,1,0,0,1,0,0
11022,40.72948,-73.98855999999999,149,5,107,12,0,0,1,0,0,1,0,0
11023,40.81773,-73.86164000000001,100,2,58,324,1,0,0,0,0,1,0,0
11024,40.71263,-73.9591,100,2,6,0,0,1,0,0,0,1,0,0
11025,40.69999,-73.93863,125,2,1,0,0,1,0,0,0,1,0,0
11026,40.74041,-74.00140999999999,200,1,0,0,0,0,1,0,0,1,0,0
11027,40.726890000000004,-73.98676,199,1,205,349,0,0,1,0,0,1,0,0
11028,40.68623,-73.91374,50,1,2,365,0,1,0,0,0,0,1,0
11029,40.74026,-74.00091,300,1,2,0,0,0,1,0,0,1,0,0
11030,40.75744,-73.99269,285,4,2,0,0,0,1,0,0,1,0,0
11031,40.72903,-73.98938000000001,330,3,12,58,0,0,1,0,0,1,0,0
11032,40.68793,-73.92179,39,2,57,117,0,1,0,0,0,0,1,0
11033,40.72184,-73.98165,60,10,0,0,0,0,1,0,0,0,0,1
11034,40.6394,-73.95136,77,2,136,265,0,1,0,0,0,1,0,0
11035,40.71383,-73.95273,115,1,2,0,0,1,0,0,0,1,0,0
11036,40.8294,-73.94695,99,3,13,0,0,0,1,0,0,1,0,0
11037,40.72613,-73.98062,250,1,1,0,0,0,1,0,0,1,0,0
11038,40.7851,-73.95254,62,1,104,333,0,0,1,0,0,0,0,1
11039,40.713229999999996,-73.94866,105,3,26,0,0,1,0,0,0,1,0,0
11040,40.69474,-73.83038,55,1,7,344,0,0,0,1,0,0,1,0
11041,40.66406,-73.9949,172,30,2,362,0,1,0,0,0,1,0,0
11042,40.75547,-73.96467,100,1,0,0,0,0,1,0,0,1,0,0
11043,40.7818,-73.95121999999999,120,1,0,0,0,0,1,0,0,1,0,0
11044,40.67677,-73.94804,60,2,42,354,0,1,0,0,0,0,1,0
11045,40.68347,-73.97971,72,1,201,5,0,1,0,0,0,0,1,0
11046,40.79401,-73.96432,80,1,0,0,0,0,1,0,0,0,1,0
11047,40.68821,-73.9187,229,3,159,231,0,1,0,0,0,1,0,0
11048,40.69872,-73.78614,70,1,68,349,0,0,0,1,0,0,1,0
11049,40.644870000000004,-73.94919,40,30,3,360,0,1,0,0,0,0,0,1
11050,40.729040000000005,-73.97946,99,2,50,131,0,0,1,0,0,0,1,0
11051,40.7657,-73.92469,100,2,15,318,0,0,0,1,0,0,1,0
11052,40.72195,-73.98796999999999,78,4,5,0,0,0,1,0,0,0,1,0
11053,40.727920000000005,-74.00323,125,1,88,320,0,0,1,0,0,1,0,0
11054,40.74648,-73.97726,190,3,130,249,0,0,1,0,0,1,0,0
11055,40.72367,-73.98131,100,15,0,0,0,0,1,0,0,0,0,1
11056,40.763659999999994,-73.99438,135,2,2,0,0,0,1,0,0,1,0,0
11057,40.68665,-73.99150999999999,250,2,23,0,0,1,0,0,0,1,0,0
11058,40.744690000000006,-73.97443,125,4,0,0,0,0,1,0,0,1,0,0
11059,40.72361,-73.94123,228,1,0,0,0,1,0,0,0,1,0,0
11060,40.748540000000006,-73.91338,37,1,0,0,0,0,0,1,0,0,1,0
11061,40.75215,-74.00426,116,120,0,0,0,0,1,0,0,1,0,0
11062,40.624190000000006,-73.96287,99,5,67,27,0,1,0,0,0,1,0,0
11063,40.65918,-73.83038,50,1,5,0,0,0,0,1,0,0,1,0
11064,40.69562,-73.94734,54,30,9,0,0,1,0,0,0,0,1,0
11065,40.71179,-73.96092,70,3,26,0,0,1,0,0,0,0,1,0
11066,40.7633,-73.98591,135,2,58,42,0,0,1,0,0,0,1,0
11067,40.72828,-73.98602,425,2,95,0,0,0,1,0,0,1,0,0
11068,40.732479999999995,-73.95237,122,5,3,189,0,1,0,0,0,1,0,0
11069,40.77205,-73.98924,141,6,2,0,0,0,1,0,0,1,0,0
11070,40.747890000000005,-73.98953,800,1,0,0,0,0,1,0,0,1,0,0
11071,40.73464,-73.95413,70,4,17,159,0,1,0,0,0,0,1,0
11072,40.65685,-73.95286999999999,90,1,0,0,0,1,0,0,0,0,1,0
11073,40.72623,-73.98451999999999,150,1,2,0,0,0,1,0,0,1,0,0
11074,40.74068,-74.00279,250,1,1,0,0,0,1,0,0,1,0,0
11075,40.75731,-73.98435,115,4,122,29,0,0,1,0,0,0,1,0
11076,40.7796,-73.94806,130,2,19,0,0,0,1,0,0,1,0,0
11077,40.684979999999996,-73.97856,74,1,241,4,0,1,0,0,0,0,1,0
11078,40.68173,-73.87314,48,2,58,248,0,1,0,0,0,0,1,0
11079,40.76389,-73.99072,85,1,8,0,0,0,1,0,0,0,0,1
11080,40.72271,-73.99545,180,3,2,0,0,0,1,0,0,1,0,0
11081,40.67902,-73.96101,97,5,2,0,0,1,0,0,0,1,0,0
11082,40.81951,-73.93715,131,1,0,0,0,0,1,0,0,1,0,0
11083,40.80255,-73.95347,100,1,36,365,0,0,1,0,0,0,1,0
11084,40.606759999999994,-73.96011999999999,100,1,0,0,0,1,0,0,0,1,0,0
11085,40.72249,-73.98042,105,5,74,0,0,0,1,0,0,0,1,0
11086,40.71894,-73.95713,100,6,3,0,0,1,0,0,0,1,0,0
11087,40.68528,-73.92296,145,4,59,242,0,1,0,0,0,1,0,0
11088,40.73932,-74.00381999999999,289,3,10,88,0,0,1,0,0,1,0,0
11089,40.64697,-73.96465,800,3,1,0,0,1,0,0,0,1,0,0
11090,40.725640000000006,-73.94885,90,1,0,0,0,1,0,0,0,0,1,0
11091,40.82855,-73.94033,29,3,27,0,0,0,1,0,0,0,1,0
11092,40.65869,-73.95652,70,2,7,0,0,1,0,0,0,1,0,0
11093,40.71795,-73.94273000000001,80,3,6,0,0,1,0,0,0,0,1,0
11094,40.80458,-73.94888,120,3,0,0,0,0,1,0,0,0,1,0
11095,40.67649,-73.94657,60,2,79,268,0,1,0,0,0,0,1,0
11096,40.72075,-74.00981999999999,80,1,0,0,0,0,1,0,0,0,1,0
11097,40.716809999999995,-73.9408,70,5,22,359,0,1,0,0,0,0,1,0
11098,40.7148,-73.99248,175,5,16,0,0,0,1,0,0,1,0,0
11099,40.64779,-74.0846,144,1,105,258,0,0,0,0,1,1,0,0
11100,40.66872,-73.95362,40,2,18,0,0,1,0,0,0,0,1,0
11101,40.75589,-73.99729,340,1,0,0,0,0,1,0,0,1,0,0
11102,40.72917,-73.98517,180,1,27,0,0,0,1,0,0,0,1,0
11103,40.79802,-73.94003000000001,75,4,162,60,0,0,1,0,0,0,1,0
11104,40.67455,-73.93968000000001,80,4,56,343,0,1,0,0,0,1,0,0
11105,40.67521,-74.01103,352,3,7,0,0,1,0,0,0,1,0,0
11106,40.76685,-73.91762,69,2,62,67,0,0,0,1,0,0,1,0
11107,40.76517,-73.96665,150,2,134,36,0,0,1,0,0,1,0,0
11108,40.73008,-74.0005,500,1,0,0,0,0,1,0,0,1,0,0
11109,40.69162,-73.99252,250,30,6,0,0,1,0,0,0,1,0,0
11110,40.72756,-73.98588000000001,280,4,2,0,0,0,1,0,0,1,0,0
11111,40.695890000000006,-73.96261,55,3,16,0,0,1,0,0,0,0,1,0
11112,40.74921,-73.9037,50,1,3,65,0,0,0,1,0,0,1,0
11113,40.71764,-73.95689,49,1,1,0,0,1,0,0,0,0,1,0
11114,40.677859999999995,-73.97412,135,4,0,0,0,1,0,0,0,0,1,0
11115,40.69784,-73.9284,45,4,2,0,0,1,0,0,0,0,1,0
11116,40.688790000000004,-73.98127,150,1,68,74,0,1,0,0,0,1,0,0
11117,40.71006,-73.95725999999999,120,3,1,0,0,1,0,0,0,1,0,0
11118,40.72214,-73.99793000000001,150,2,89,55,0,0,1,0,0,1,0,0
11119,40.685520000000004,-73.95328,120,30,143,221,0,1,0,0,0,1,0,0
11120,40.81281,-73.95881999999999,80,14,3,0,0,0,1,0,0,1,0,0
11121,40.80171,-73.95303,60,5,78,30,0,0,1,0,0,0,1,0
11122,40.76258,-73.92141,70,3,1,36,0,0,0,1,0,0,1,0
11123,40.760690000000004,-73.99068,239,2,163,118,0,0,1,0,0,1,0,0
11124,40.778659999999995,-73.98065,275,1,0,0,0,0,1,0,0,1,0,0
11125,40.66301,-73.95487,89,2,58,279,0,1,0,0,0,1,0,0
11126,40.67858,-73.97901999999999,300,1,0,0,0,1,0,0,0,1,0,0
11127,40.84957,-73.93959,50,3,6,0,0,0,1,0,0,0,1,0
11128,40.73977,-73.85777,37,1,34,362,0,0,0,1,0,0,0,1
11129,40.73464,-74.00084,239,1,272,305,0,0,1,0,0,1,0,0
11130,40.711859999999994,-73.95098,190,4,0,0,0,1,0,0,0,1,0,0
11131,40.679120000000005,-73.9506,150,4,12,0,0,1,0,0,0,1,0,0
11132,40.77065,-73.95205,150,1,1,0,0,0,1,0,0,0,1,0
11133,40.67017,-73.94852,360,3,12,261,0,1,0,0,0,1,0,0
11134,40.77127,-73.95175,115,7,90,23,0,0,1,0,0,0,1,0
11135,40.71848,-73.99091,150,1,2,0,0,0,1,0,0,1,0,0
11136,40.72135,-73.98915,207,4,84,88,0,0,1,0,0,1,0,0
11137,40.76914,-73.92118,120,2,240,298,0,0,0,1,0,0,1,0
11138,40.7083,-74.00415,160,7,1,0,0,0,1,0,0,1,0,0
11139,40.720009999999995,-73.75402,85,2,57,317,0,0,0,1,0,1,0,0
11140,40.679159999999996,-74.00466999999999,100,1,2,0,0,1,0,0,0,1,0,0
11141,40.65336,-73.95305,45,2,3,249,0,1,0,0,0,0,1,0
11142,40.6787,-73.99857,160,5,79,271,0,1,0,0,0,1,0,0
11143,40.74073,-73.87591,40,29,1,30,0,0,0,1,0,0,1,0
11144,40.673970000000004,-73.98236999999999,49,2,43,283,0,1,0,0,0,0,1,0
11145,40.693329999999996,-73.94184,40,1,0,0,0,1,0,0,0,0,1,0
11146,40.74262,-73.98063,495,15,4,0,0,0,1,0,0,1,0,0
11147,40.72014,-73.95496,89,3,19,76,0,1,0,0,0,0,1,0
11148,40.78709,-73.97755,220,3,7,4,0,0,1,0,0,1,0,0
11149,40.72781,-73.98398,99,2,78,363,0,0,1,0,0,0,1,0
11150,40.72979,-73.98905,160,1,0,0,0,0,1,0,0,1,0,0
11151,40.67589,-73.95196,80,5,2,0,0,1,0,0,0,0,1,0
11152,40.718720000000005,-73.9603,78,2,23,0,0,1,0,0,0,0,1,0
11153,40.70828,-73.94572,110,1,1,0,0,1,0,0,0,0,1,0
11154,40.80449,-73.94743000000001,130,31,31,66,0,0,1,0,0,1,0,0
11155,40.76643,-73.95809,150,1,2,0,0,0,1,0,0,1,0,0
11156,40.71412,-73.73008,59,1,113,346,0,0,0,1,0,1,0,0
11157,40.7172,-73.95983000000001,80,9,1,0,0,1,0,0,0,0,1,0
11158,40.80316,-73.95447,80,3,1,0,0,0,1,0,0,0,1,0
11159,40.72976,-73.98245,160,2,8,0,0,0,1,0,0,1,0,0
11160,40.68233,-73.91001,45,1,87,0,0,1,0,0,0,0,1,0
11161,40.78406,-73.95294,94,14,1,0,0,0,1,0,0,0,1,0
11162,40.7571,-73.92792,77,1,254,11,0,0,0,1,0,0,1,0
11163,40.67374,-73.97976,149,6,108,268,0,1,0,0,0,1,0,0
11164,40.68222,-73.95284000000001,130,7,2,0,0,1,0,0,0,1,0,0
11165,40.75758,-73.9206,57,3,2,5,0,0,0,1,0,0,1,0
11166,40.70821,-73.95187,150,5,9,0,0,1,0,0,0,1,0,0
11167,40.751670000000004,-73.89171,55,4,6,249,0,0,0,1,0,0,1,0
11168,40.70428,-74.01066999999999,127,2,3,0,0,0,1,0,0,1,0,0
11169,40.6328,-74.02748000000001,60,2,20,363,0,1,0,0,0,0,1,0
11170,40.85289,-73.93508,64,1,16,249,0,0,1,0,0,0,1,0
11171,40.677,-73.92363,40,1,22,67,0,1,0,0,0,0,1,0
11172,40.85041,-73.92645,50,3,122,199,0,0,1,0,0,0,1,0
11173,40.68522,-73.97856,83,1,202,0,0,1,0,0,0,0,1,0
11174,40.727140000000006,-73.95088,200,1,3,0,0,1,0,0,0,1,0,0
11175,40.82305,-73.94555,49,14,25,276,0,0,1,0,0,0,1,0
11176,40.68477,-73.97833,60,1,194,0,0,1,0,0,0,0,1,0
11177,40.747659999999996,-73.88949000000001,45,20,1,0,0,0,0,1,0,0,1,0
11178,40.78322,-73.97435,180,1,2,0,0,0,1,0,0,1,0,0
11179,40.69428,-73.90679,45,2,4,34,0,1,0,0,0,0,1,0
11180,40.634609999999995,-74.03164,89,2,101,291,0,1,0,0,0,1,0,0
11181,40.69492,-73.94485,25,2,1,0,0,1,0,0,0,0,1,0
11182,40.718709999999994,-73.95862,285,2,53,13,0,1,0,0,0,1,0,0
11183,40.7936,-73.97442,100,5,91,279,0,0,1,0,0,0,1,0
11184,40.75819,-73.93213,90,3,1,0,0,0,0,1,0,0,1,0
11185,40.62859,-74.12272,75,2,131,310,0,0,0,0,1,1,0,0
11186,40.767070000000004,-73.91473,75,3,1,0,0,0,0,1,0,1,0,0
11187,40.74576,-73.98146,200,2,150,0,0,0,1,0,0,0,1,0
11188,40.59852,-73.95481,35,1,116,351,0,1,0,0,0,0,0,1
11189,40.7316,-73.98543000000001,297,1,9,0,0,0,1,0,0,1,0,0
11190,40.68697,-73.91592,150,1,0,0,0,1,0,0,0,0,1,0
11191,40.66567,-73.99509,195,3,116,38,0,1,0,0,0,1,0,0
11192,40.70498,-73.92115,80,3,4,0,0,1,0,0,0,1,0,0
11193,40.67255,-73.94914,50,500,10,365,0,1,0,0,0,0,1,0
11194,40.75679,-73.99547,115,30,18,37,0,0,1,0,0,1,0,0
11195,40.673759999999994,-73.98195,70,5,4,0,0,1,0,0,0,1,0,0
11196,40.66687,-73.95662,119,4,13,0,0,1,0,0,0,1,0,0
11197,40.605140000000006,-74.07366999999999,120,1,26,333,0,0,0,0,1,1,0,0
11198,40.71151,-73.96665,400,3,0,0,0,1,0,0,0,0,1,0
11199,40.75594,-73.96874,250,3,8,1,0,0,1,0,0,1,0,0
11200,40.82424,-73.91315999999999,225,1,0,0,1,0,0,0,0,1,0,0
11201,40.83401,-73.94254000000001,45,1,1,0,0,0,1,0,0,1,0,0
11202,40.763659999999994,-73.98849,260,1,0,0,0,0,1,0,0,1,0,0
11203,40.83591,-73.94776999999999,155,5,3,0,0,0,1,0,0,1,0,0
11204,40.73842,-73.98008,97,1,1,0,0,0,1,0,0,0,0,1
11205,40.77442,-73.91465,75,2,4,0,0,0,0,1,0,0,1,0
11206,40.769420000000004,-73.96705,155,30,7,52,0,0,1,0,0,1,0,0
11207,40.764140000000005,-73.99296,237,3,6,0,0,0,1,0,0,1,0,0
11208,40.71358,-73.95906,80,5,0,0,0,1,0,0,0,0,1,0
11209,40.7252,-74.01054,250,3,8,0,0,0,1,0,0,1,0,0
11210,40.74491,-73.83355,60,1,27,76,0,0,0,1,0,0,1,0
11211,40.67168,-73.74744,42,2,54,189,0,0,0,1,0,0,1,0
11212,40.76443,-73.99219000000001,105,3,17,0,0,0,1,0,0,0,1,0
11213,40.759,-73.98894,300,1,0,0,0,0,1,0,0,1,0,0
11214,40.668,-73.98702,120,2,125,177,0,1,0,0,0,0,1,0
11215,40.668820000000004,-73.95396,80,1,1,0,0,1,0,0,0,0,1,0
11216,40.85845,-73.92860999999999,125,1,6,0,0,0,1,0,0,1,0,0
11217,40.74454,-73.92394,125,1,14,0,0,0,0,1,0,1,0,0
11218,40.77114,-73.90968000000001,50,14,2,317,0,0,0,1,0,0,1,0
11219,40.68861,-73.95548000000001,60,2,10,0,0,1,0,0,0,0,1,0
11220,40.642720000000004,-73.97418,90,4,68,267,0,1,0,0,0,1,0,0
11221,40.7229,-73.98313,60,5,0,0,0,0,1,0,0,0,1,0
11222,40.7644,-73.9693,275,2,148,216,0,0,1,0,0,1,0,0
11223,40.80706,-73.94665,100,30,146,44,0,0,1,0,0,0,1,0
11224,40.7599,-73.98541999999999,200,1,1,0,0,0,1,0,0,0,1,0
11225,40.84874,-73.94202,99,1,129,299,0,0,1,0,0,0,1,0
11226,40.7411,-74.00184,112,5,31,0,0,0,1,0,0,0,1,0
11227,40.68978,-73.95826,65,1,1,0,0,1,0,0,0,0,1,0
11228,40.745090000000005,-73.98268,200,1,9,0,0,0,1,0,0,1,0,0
11229,40.661590000000004,-73.94129000000001,98,5,135,102,0,1,0,0,0,1,0,0
11230,40.7553,-73.88701999999999,50,2,49,356,0,0,0,1,0,0,1,0
11231,40.76512,-73.92430999999999,135,3,11,0,0,0,0,1,0,1,0,0
11232,40.67807,-74.01397,50,1,190,188,0,1,0,0,0,0,1,0
11233,40.77858,-73.95059,145,4,2,0,0,0,1,0,0,1,0,0
11234,40.794940000000004,-73.96545,450,28,0,365,0,0,1,0,0,1,0,0
11235,40.76574,-73.95875,141,1,2,0,0,0,1,0,0,0,1,0
11236,40.69473,-73.93437,110,2,86,316,0,1,0,0,0,0,1,0
11237,40.8005,-73.96211,107,2,0,0,0,0,1,0,0,0,1,0
11238,40.581759999999996,-73.96264000000001,110,30,7,284,0,1,0,0,0,1,0,0
11239,40.67475,-73.99707,1000,2,0,365,0,1,0,0,0,1,0,0
11240,40.73406,-74.00963,299,2,2,0,0,0,1,0,0,1,0,0
11241,40.775,-73.95071,190,2,26,42,0,0,1,0,0,1,0,0
11242,40.686009999999996,-73.97813000000001,175,1,0,0,0,1,0,0,0,1,0,0
11243,40.72143,-73.99427,70,3,13,0,0,0,1,0,0,0,1,0
11244,40.74279,-73.97833,75,1,4,0,0,0,1,0,0,1,0,0
11245,40.73438,-73.9853,155,3,17,0,0,0,1,0,0,1,0,0
11246,40.77243,-73.95016,96,2,34,0,0,0,1,0,0,1,0,0
11247,40.7171,-73.94289,350,3,2,0,0,1,0,0,0,1,0,0
11248,40.71971,-73.98494000000001,90,4,59,2,0,0,1,0,0,0,1,0
11249,40.763020000000004,-73.98833,500,3,55,46,0,0,1,0,0,1,0,0
11250,40.66852,-73.9895,40,1,0,0,0,1,0,0,0,0,1,0
11251,40.7675,-73.98228,175,7,15,0,0,0,1,0,0,1,0,0
11252,40.659490000000005,-73.94852,50,5,1,0,0,1,0,0,0,1,0,0
11253,40.82248,-73.94891,130,1,289,217,0,0,1,0,0,1,0,0
11254,40.706959999999995,-73.94349,90,2,1,0,0,1,0,0,0,0,1,0
11255,40.79699,-73.93881999999999,65,2,38,270,0,0,1,0,0,0,1,0
11256,40.72895,-73.98789000000001,200,1,1,0,0,0,1,0,0,1,0,0
11257,40.64201,-73.95425,63,5,35,98,0,1,0,0,0,1,0,0
11258,40.80093,-73.96308,110,1,2,0,0,0,1,0,0,0,1,0
11259,40.71065,-73.83015,100,1,14,90,0,0,0,1,0,1,0,0
11260,40.81669,-73.96029,60,2,11,188,0,0,1,0,0,0,1,0
11261,40.690529999999995,-73.95631999999999,45,5,32,0,0,1,0,0,0,0,1,0
11262,40.808640000000004,-73.95007,117,28,125,29,0,0,1,0,0,1,0,0
11263,40.711040000000004,-73.96113000000001,175,5,10,32,0,1,0,0,0,1,0,0
11264,40.58599,-73.92761999999999,2000,1,1,365,0,1,0,0,0,1,0,0
11265,40.65315,-73.95538,60,1,0,0,0,1,0,0,0,0,1,0
11266,40.755309999999994,-73.9655,148,1,30,16,0,0,1,0,0,0,1,0
11267,40.713409999999996,-73.74804,65,1,0,0,0,0,0,1,0,0,1,0
11268,40.700759999999995,-73.92828,150,4,0,0,0,1,0,0,0,0,1,0
11269,40.659729999999996,-73.94826,100,1,5,89,0,1,0,0,0,0,1,0
11270,40.76612,-73.98545,200,30,3,336,0,0,1,0,0,1,0,0
11271,40.80745,-73.9418,650,2,1,0,0,0,1,0,0,1,0,0
11272,40.71569,-73.99174000000001,199,2,18,1,0,0,1,0,0,1,0,0
11273,40.7569,-73.96408000000001,115,30,1,341,0,0,1,0,0,1,0,0
11274,40.736309999999996,-74.00610999999999,245,3,51,0,0,0,1,0,0,1,0,0
11275,40.770579999999995,-73.91091,187,6,57,275,0,0,0,1,0,1,0,0
11276,40.8186,-73.94413,88,2,24,39,0,0,1,0,0,1,0,0
11277,40.77812,-73.98066999999999,280,1,1,0,0,0,1,0,0,1,0,0
11278,40.740429999999996,-73.99913000000001,200,1,0,0,0,0,1,0,0,1,0,0
11279,40.81132,-73.94496,95,2,1,0,0,0,1,0,0,1,0,0
11280,40.727740000000004,-73.97934000000001,260,2,170,236,0,0,1,0,0,1,0,0
11281,40.76127,-73.95815,148,2,1,0,0,0,1,0,0,1,0,0
11282,40.75618,-73.96600000000001,100,30,2,365,0,0,1,0,0,1,0,0
11283,40.82219,-73.9448,100,1,58,78,0,0,1,0,0,0,1,0
11284,40.8465,-73.94319,60,1,0,0,0,0,1,0,0,0,0,1
11285,40.81146,-73.94589,64,3,142,210,0,0,1,0,0,0,1,0
11286,40.67763,-73.99628,125,2,30,80,0,1,0,0,0,0,1,0
11287,40.86711,-73.89525,65,1,0,0,1,0,0,0,0,0,1,0
11288,40.81925,-73.94073,110,2,4,0,0,0,1,0,0,1,0,0
11289,40.73138,-73.99002,745,1,0,0,0,0,1,0,0,1,0,0
11290,40.769420000000004,-73.96614,140,30,5,0,0,0,1,0,0,1,0,0
11291,40.726040000000005,-73.95536,35,1,9,0,0,1,0,0,0,0,1,0
11292,40.75115,-73.8939,85,3,91,50,0,0,0,1,0,1,0,0
11293,40.7494,-73.97823000000001,111,1,4,0,0,0,1,0,0,0,1,0
11294,40.72613,-74.00825999999999,399,90,5,365,0,0,1,0,0,1,0,0
11295,40.74049,-73.85606999999999,40,1,39,351,0,0,0,1,0,0,0,1
11296,40.73076,-73.99566999999999,300,1,0,0,0,0,1,0,0,1,0,0
11297,40.68928,-73.95976,180,5,12,189,0,1,0,0,0,0,1,0
11298,40.713190000000004,-73.99265,100,1,1,0,0,0,1,0,0,0,1,0
11299,40.708940000000005,-73.94554000000001,150,2,198,92,0,1,0,0,0,1,0,0
11300,40.7182,-73.99562,63,1,52,276,0,0,1,0,0,0,1,0
